semana,dia_semana,hora,zona,capacidad,ocupados,prob_ocupado
16,4,13,C,6,2,0.333
16,4,13,D,4,1,0.25
16,4,14,A,6,2,0.333
16,4,14,B,4,0,0.0
16,4,14,C,6,2,0.333
16,4,14,D,4,1,0.25
16,4,15,A,6,1,0.167
16,4,15,B,4,0,0.0
16,4,15,C,6,1,0.167
16,4,15,D,4,0,0.0
16,4,16,A,6,1,0.167
16,4,16,B,4,0,0.0
16,4,16,C,6,1,0.167
16,4,16,D,4,1,0.25
16,4,17,A,6,2,0.333
16,4,17,B,4,0,0.0
16,4,17,C,6,1,0.167
16,4,17,D,4,0,0.0
16,4,18,A,6,1,0.167
16,4,18,B,4,0,0.0
16,4,18,C,6,0,0.0
16,4,18,D,4,0,0.0
16,5,6,A,6,0,0.0
16,5,6,B,4,0,0.0
16,5,6,C,6,0,0.0
16,5,6,D,4,0,0.0
16,5,7,A,6,1,0.167
16,5,7,B,4,0,0.0
16,5,7,C,6,0,0.0
16,5,7,D,4,0,0.0
16,5,8,A,6,1,0.167
16,5,8,B,4,0,0.0
16,5,8,C,6,1,0.167
16,5,8,D,4,0,0.0
16,5,9,A,6,1,0.167
16,5,9,B,4,0,0.0
16,5,9,C,6,1,0.167
16,5,9,D,4,0,0.0
16,5,10,A,6,0,0.0
16,5,10,B,4,0,0.0
16,5,10,C,6,1,0.167
16,5,10,D,4,0,0.0
16,5,11,A,6,1,0.167
16,5,11,B,4,0,0.0
16,5,11,C,6,0,0.0
16,5,11,D,4,0,0.0
16,5,12,A,6,1,0.167
16,5,12,B,4,0,0.0
16,5,12,C,6,0,0.0
16,5,12,D,4,0,0.0
16,5,13,A,6,1,0.167
16,5,13,B,4,1,0.25
16,5,13,C,6,1,0.167
16,5,13,D,4,0,0.0
16,5,14,A,6,1,0.167
16,5,14,B,4,0,0.0
16,5,14,C,6,0,0.0
16,5,14,D,4,0,0.0
16,5,15,A,6,1,0.167
16,5,15,B,4,0,0.0
16,5,15,C,6,0,0.0
16,5,15,D,4,1,0.25
16,5,16,A,6,0,0.0
16,5,16,B,4,0,0.0
16,5,16,C,6,1,0.167
16,5,16,D,4,1,0.25
16,5,17,A,6,0,0.0
16,5,17,B,4,0,0.0
16,5,17,C,6,0,0.0
16,5,17,D,4,0,0.0
16,5,18,A,6,0,0.0
16,5,18,B,4,0,0.0
16,5,18,C,6,0,0.0
16,5,18,D,4,0,0.0
17,0,6,A,6,2,0.333
17,0,6,B,4,0,0.0
17,0,6,C,6,1,0.167
17,0,6,D,4,1,0.25
17,0,7,A,6,2,0.333
17,0,7,B,4,2,0.5
17,0,7,C,6,2,0.333
17,0,7,D,4,1,0.25
17,0,8,A,6,3,0.5
17,0,8,B,4,2,0.5
17,0,8,C,6,2,0.333
17,0,8,D,4,1,0.25
17,0,9,A,6,1,0.167
17,0,9,B,4,1,0.25
17,0,9,C,6,3,0.5
17,0,9,D,4,1,0.25
17,0,10,A,6,2,0.333
17,0,10,B,4,1,0.25
17,0,10,C,6,1,0.167
17,0,10,D,4,1,0.25
17,0,11,A,6,2,0.333
17,0,11,B,4,1,0.25
17,0,11,C,6,2,0.333
17,0,11,D,4,1,0.25
17,0,12,A,6,3,0.5
17,0,12,B,4,1,0.25
17,0,12,C,6,2,0.333
17,0,12,D,4,1,0.25
17,0,13,A,6,2,0.333
17,0,13,B,4,1,0.25
17,0,13,C,6,3,0.5
17,0,13,D,4,0,0.0
17,0,14,A,6,2,0.333
17,0,14,B,4,2,0.5
17,0,14,C,6,2,0.333
17,0,14,D,4,1,0.25
17,0,15,A,6,2,0.333
17,0,15,B,4,0,0.0
17,0,15,C,6,1,0.167
17,0,15,D,4,0,0.0
17,0,16,A,6,0,0.0
17,0,16,B,4,1,0.25
17,0,16,C,6,1,0.167
17,0,16,D,4,0,0.0
17,0,17,A,6,0,0.0
17,0,17,B,4,1,0.25
17,0,17,C,6,0,0.0
17,0,17,D,4,0,0.0
17,0,18,A,6,1,0.167
17,0,18,B,4,0,0.0
17,0,18,C,6,0,0.0
17,0,18,D,4,0,0.0
17,1,6,A,6,2,0.333
17,1,6,B,4,1,0.25
17,1,6,C,6,1,0.167
17,1,6,D,4,0,0.0
17,1,7,A,6,3,0.5
17,1,7,B,4,1,0.25
17,1,7,C,6,2,0.333
17,1,7,D,4,1,0.25
17,1,8,A,6,4,0.667
17,1,8,B,4,0,0.0
17,1,8,C,6,2,0.333
17,1,8,D,4,1,0.25
17,1,9,A,6,2,0.333
17,1,9,B,4,1,0.25
17,1,9,C,6,3,0.5
17,1,9,D,4,1,0.25
17,1,10,A,6,2,0.333
17,1,10,B,4,0,0.0
17,1,10,C,6,0,0.0
17,1,10,D,4,1,0.25
17,1,11,A,6,2,0.333
17,1,11,B,4,0,0.0
17,1,11,C,6,1,0.167
17,1,11,D,4,1,0.25
17,1,12,A,6,3,0.5
17,1,12,B,4,2,0.5
17,1,12,C,6,2,0.333
17,1,12,D,4,1,0.25
17,1,13,A,6,2,0.333
17,1,13,B,4,2,0.5
17,1,13,C,6,3,0.5
17,1,13,D,4,2,0.5
17,1,14,A,6,3,0.5
17,1,14,B,4,1,0.25
17,1,14,C,6,2,0.333
17,1,14,D,4,1,0.25
17,1,15,A,6,2,0.333
17,1,15,B,4,0,0.0
17,1,15,C,6,2,0.333
17,1,15,D,4,1,0.25
17,1,16,A,6,0,0.0
17,1,16,B,4,2,0.5
17,1,16,C,6,0,0.0
17,1,16,D,4,0,0.0
17,1,17,A,6,1,0.167
17,1,17,B,4,0,0.0
17,1,17,C,6,0,0.0
17,1,17,D,4,0,0.0
17,1,18,A,6,0,0.0
17,1,18,B,4,0,0.0
17,1,18,C,6,0,0.0
17,1,18,D,4,0,0.0
17,2,6,A,6,1,0.167
17,2,6,B,4,1,0.25
17,2,6,C,6,2,0.333
17,2,6,D,4,0,0.0
17,2,7,A,6,2,0.333
17,2,7,B,4,0,0.0
17,2,7,C,6,2,0.333
17,2,7,D,4,2,0.5
17,2,8,A,6,2,0.333
17,2,8,B,4,1,0.25
17,2,8,C,6,2,0.333
17,2,8,D,4,2,0.5
17,2,9,A,6,2,0.333
17,2,9,B,4,2,0.5
17,2,9,C,6,2,0.333
17,2,9,D,4,2,0.5
17,2,10,A,6,2,0.333
17,2,10,B,4,1,0.25
17,2,10,C,6,1,0.167
17,2,10,D,4,1,0.25
17,2,11,A,6,2,0.333
17,2,11,B,4,0,0.0
17,2,11,C,6,2,0.333
17,2,11,D,4,0,0.0
17,2,12,A,6,2,0.333
17,2,12,B,4,2,0.5
17,2,12,C,6,2,0.333
17,2,12,D,4,1,0.25
17,2,13,A,6,2,0.333
17,2,13,B,4,2,0.5
17,2,13,C,6,2,0.333
17,2,13,D,4,1,0.25
17,2,14,A,6,3,0.5
17,2,14,B,4,2,0.5
17,2,14,C,6,2,0.333
17,2,14,D,4,0,0.0
17,2,15,A,6,2,0.333
17,2,15,B,4,1,0.25
17,2,15,C,6,2,0.333
17,2,15,D,4,0,0.0
17,2,16,A,6,1,0.167
17,2,16,B,4,0,0.0
17,2,16,C,6,1,0.167
17,2,16,D,4,1,0.25
17,2,17,A,6,1,0.167
17,2,17,B,4,0,0.0
17,2,17,C,6,0,0.0
17,2,17,D,4,1,0.25
17,2,18,A,6,1,0.167
17,2,18,B,4,0,0.0
17,2,18,C,6,0,0.0
17,2,18,D,4,0,0.0
17,3,6,A,6,2,0.333
17,3,6,B,4,0,0.0
17,3,6,C,6,1,0.167
17,3,6,D,4,0,0.0
17,3,7,A,6,2,0.333
17,3,7,B,4,0,0.0
17,3,7,C,6,2,0.333
17,3,7,D,4,1,0.25
17,3,8,A,6,4,0.667
17,3,8,B,4,2,0.5
17,3,8,C,6,3,0.5
17,3,8,D,4,1,0.25
17,3,9,A,6,2,0.333
17,3,9,B,4,1,0.25
17,3,9,C,6,3,0.5
17,3,9,D,4,1,0.25
17,3,10,A,6,3,0.5
17,3,10,B,4,1,0.25
17,3,10,C,6,2,0.333
17,3,10,D,4,1,0.25
17,3,11,A,6,2,0.333
17,3,11,B,4,1,0.25
17,3,11,C,6,2,0.333
17,3,11,D,4,1,0.25
17,3,12,A,6,2,0.333
17,3,12,B,4,1,0.25
17,3,12,C,6,2,0.333
17,3,12,D,4,1,0.25
17,3,13,A,6,2,0.333
17,3,13,B,4,1,0.25
17,3,13,C,6,2,0.333
17,3,13,D,4,2,0.5
17,3,14,A,6,2,0.333
17,3,14,B,4,1,0.25
17,3,14,C,6,2,0.333
17,3,14,D,4,1,0.25
17,3,15,A,6,2,0.333
17,3,15,B,4,0,0.0
17,3,15,C,6,1,0.167
17,3,15,D,4,1,0.25
17,3,16,A,6,1,0.167
17,3,16,B,4,0,0.0
17,3,16,C,6,2,0.333
17,3,16,D,4,0,0.0
17,3,17,A,6,1,0.167
17,3,17,B,4,0,0.0
17,3,17,C,6,1,0.167
17,3,17,D,4,0,0.0
17,3,18,A,6,1,0.167
17,3,18,B,4,0,0.0
17,3,18,C,6,1,0.167
17,3,18,D,4,1,0.25
17,4,6,A,6,1,0.167
17,4,6,B,4,1,0.25
17,4,6,C,6,1,0.167
17,4,6,D,4,1,0.25
17,4,7,A,6,2,0.333
17,4,7,B,4,1,0.25
17,4,7,C,6,2,0.333
17,4,7,D,4,1,0.25
17,4,8,A,6,3,0.5
17,4,8,B,4,1,0.25
17,4,8,C,6,3,0.5
17,4,8,D,4,1,0.25
17,4,9,A,6,3,0.5
17,4,9,B,4,1,0.25
17,4,9,C,6,1,0.167
17,4,9,D,4,0,0.0
17,4,10,A,6,2,0.333
17,4,10,B,4,1,0.25
17,4,10,C,6,2,0.333
17,4,10,D,4,1,0.25
17,4,11,A,6,1,0.167
17,4,11,B,4,1,0.25
17,4,11,C,6,1,0.167
17,4,11,D,4,1,0.25
17,4,12,A,6,2,0.333
17,4,12,B,4,1,0.25
17,4,12,C,6,2,0.333
17,4,12,D,4,1,0.25
17,4,13,A,6,2,0.333
17,4,13,B,4,1,0.25
17,4,13,C,6,1,0.167
17,4,13,D,4,2,0.5
17,4,14,A,6,2,0.333
17,4,14,B,4,2,0.5
17,4,14,C,6,2,0.333
17,4,14,D,4,1,0.25
17,4,15,A,6,2,0.333
17,4,15,B,4,0,0.0
17,4,15,C,6,1,0.167
17,4,15,D,4,0,0.0
17,4,16,A,6,1,0.167
17,4,16,B,4,0,0.0
17,4,16,C,6,0,0.0
17,4,16,D,4,0,0.0
17,4,17,A,6,1,0.167
17,4,17,B,4,0,0.0
17,4,17,C,6,1,0.167
17,4,17,D,4,0,0.0
17,4,18,A,6,0,0.0
17,4,18,B,4,0,0.0
17,4,18,C,6,0,0.0
17,4,18,D,4,0,0.0
17,5,6,A,6,0,0.0
17,5,6,B,4,0,0.0
17,5,6,C,6,1,0.167
17,5,6,D,4,0,0.0
17,5,7,A,6,1,0.167
17,5,7,B,4,0,0.0
17,5,7,C,6,0,0.0
17,5,7,D,4,0,0.0
17,5,8,A,6,1,0.167
17,5,8,B,4,1,0.25
17,5,8,C,6,0,0.0
17,5,8,D,4,0,0.0
17,5,9,A,6,1,0.167
17,5,9,B,4,0,0.0
17,5,9,C,6,1,0.167
17,5,9,D,4,0,0.0
17,5,10,A,6,1,0.167
17,5,10,B,4,0,0.0
17,5,10,C,6,1,0.167
17,5,10,D,4,0,0.0
17,5,11,A,6,1,0.167
17,5,11,B,4,0,0.0
17,5,11,C,6,1,0.167
17,5,11,D,4,0,0.0
17,5,12,A,6,1,0.167
17,5,12,B,4,0,0.0
17,5,12,C,6,2,0.333
17,5,12,D,4,0,0.0
17,5,13,A,6,0,0.0
17,5,13,B,4,0,0.0
17,5,13,C,6,2,0.333
17,5,13,D,4,0,0.0
17,5,14,A,6,1,0.167
17,5,14,B,4,0,0.0
17,5,14,C,6,1,0.167
17,5,14,D,4,0,0.0
17,5,15,A,6,0,0.0
17,5,15,B,4,0,0.0
17,5,15,C,6,0,0.0
17,5,15,D,4,0,0.0
17,5,16,A,6,0,0.0
17,5,16,B,4,0,0.0
17,5,16,C,6,1,0.167
17,5,16,D,4,0,0.0
17,5,17,A,6,0,0.0
17,5,17,B,4,0,0.0
17,5,17,C,6,0,0.0
17,5,17,D,4,0,0.0
17,5,18,A,6,1,0.167
17,5,18,B,4,0,0.0
17,5,18,C,6,0,0.0
17,5,18,D,4,0,0.0
18,0,6,A,6,2,0.333
18,0,6,B,4,0,0.0
18,0,6,C,6,1,0.167
18,0,6,D,4,0,0.0
18,0,7,A,6,2,0.333
18,0,7,B,4,2,0.5
18,0,7,C,6,2,0.333
18,0,7,D,4,2,0.5
18,0,8,A,6,3,0.5
18,0,8,B,4,2,0.5
18,0,8,C,6,3,0.5
18,0,8,D,4,1,0.25
18,0,9,A,6,3,0.5
18,0,9,B,4,2,0.5
18,0,9,C,6,1,0.167
18,0,9,D,4,2,0.5
18,0,10,A,6,2,0.333
18,0,10,B,4,1,0.25
18,0,10,C,6,2,0.333
18,0,10,D,4,0,0.0
18,0,11,A,6,3,0.5
18,0,11,B,4,1,0.25
18,0,11,C,6,2,0.333
18,0,11,D,4,0,0.0
18,0,12,A,6,2,0.333
18,0,12,B,4,1,0.25
18,0,12,C,6,2,0.333
18,0,12,D,4,1,0.25
18,0,13,A,6,4,0.667
18,0,13,B,4,1,0.25
18,0,13,C,6,2,0.333
18,0,13,D,4,1,0.25
18,0,14,A,6,3,0.5
18,0,14,B,4,1,0.25
18,0,14,C,6,2,0.333
18,0,14,D,4,1,0.25
18,0,15,A,6,3,0.5
18,0,15,B,4,0,0.0
18,0,15,C,6,2,0.333
18,0,15,D,4,0,0.0
18,0,16,A,6,1,0.167
18,0,16,B,4,1,0.25
18,0,16,C,6,1,0.167
18,0,16,D,4,1,0.25
18,0,17,A,6,1,0.167
18,0,17,B,4,0,0.0
18,0,17,C,6,1,0.167
18,0,17,D,4,0,0.0
18,0,18,A,6,1,0.167
18,0,18,B,4,0,0.0
18,0,18,C,6,0,0.0
18,0,18,D,4,0,0.0
18,1,6,A,6,2,0.333
18,1,6,B,4,1,0.25
18,1,6,C,6,1,0.167
18,1,6,D,4,0,0.0
18,1,7,A,6,2,0.333
18,1,7,B,4,1,0.25
18,1,7,C,6,2,0.333
18,1,7,D,4,0,0.0
18,1,8,A,6,2,0.333
18,1,8,B,4,1,0.25
18,1,8,C,6,2,0.333
18,1,8,D,4,0,0.0
18,1,9,A,6,2,0.333
18,1,9,B,4,2,0.5
18,1,9,C,6,2,0.333
18,1,9,D,4,2,0.5
18,1,10,A,6,3,0.5
18,1,10,B,4,1,0.25
18,1,10,C,6,2,0.333
18,1,10,D,4,0,0.0
18,1,11,A,6,2,0.333
18,1,11,B,4,1,0.25
18,1,11,C,6,1,0.167
18,1,11,D,4,1,0.25
18,1,12,A,6,2,0.333
18,1,12,B,4,2,0.5
18,1,12,C,6,3,0.5
18,1,12,D,4,1,0.25
18,1,13,A,6,4,0.667
18,1,13,B,4,0,0.0
18,1,13,C,6,2,0.333
18,1,13,D,4,2,0.5
18,1,14,A,6,1,0.167
18,1,14,B,4,1,0.25
18,1,14,C,6,3,0.5
18,1,14,D,4,1,0.25
18,1,15,A,6,2,0.333
18,1,15,B,4,0,0.0
18,1,15,C,6,1,0.167
18,1,15,D,4,1,0.25
18,1,16,A,6,1,0.167
18,1,16,B,4,1,0.25
18,1,16,C,6,2,0.333
18,1,16,D,4,0,0.0
18,1,17,A,6,1,0.167
18,1,17,B,4,0,0.0
18,1,17,C,6,1,0.167
18,1,17,D,4,1,0.25
18,1,18,A,6,0,0.0
18,1,18,B,4,0,0.0
18,1,18,C,6,0,0.0
18,1,18,D,4,0,0.0
18,2,6,A,6,1,0.167
18,2,6,B,4,1,0.25
18,2,6,C,6,1,0.167
18,2,6,D,4,1,0.25
18,2,7,A,6,2,0.333
18,2,7,B,4,2,0.5
18,2,7,C,6,3,0.5
18,2,7,D,4,1,0.25
18,2,8,A,6,4,0.667
18,2,8,B,4,1,0.25
18,2,8,C,6,1,0.167
18,2,8,D,4,1,0.25
18,2,9,A,6,3,0.5
18,2,9,B,4,1,0.25
18,2,9,C,6,4,0.667
18,2,9,D,4,2,0.5
18,2,10,A,6,1,0.167
18,2,10,B,4,1,0.25
18,2,10,C,6,1,0.167
18,2,10,D,4,1,0.25
18,2,11,A,6,2,0.333
18,2,11,B,4,2,0.5
18,2,11,C,6,1,0.167
18,2,11,D,4,0,0.0
18,2,12,A,6,2,0.333
18,2,12,B,4,2,0.5
18,2,12,C,6,3,0.5
18,2,12,D,4,2,0.5
18,2,13,A,6,3,0.5
18,2,13,B,4,1,0.25
18,2,13,C,6,2,0.333
18,2,13,D,4,1,0.25
18,2,14,A,6,2,0.333
18,2,14,B,4,1,0.25
18,2,14,C,6,4,0.667
18,2,14,D,4,1,0.25
18,2,15,A,6,2,0.333
18,2,15,B,4,1,0.25
18,2,15,C,6,1,0.167
18,2,15,D,4,0,0.0
18,2,16,A,6,2,0.333
18,2,16,B,4,0,0.0
18,2,16,C,6,1,0.167
18,2,16,D,4,0,0.0
18,2,17,A,6,2,0.333
18,2,17,B,4,0,0.0
18,2,17,C,6,0,0.0
18,2,17,D,4,1,0.25
18,2,18,A,6,0,0.0
18,2,18,B,4,0,0.0
18,2,18,C,6,1,0.167
18,2,18,D,4,0,0.0
18,3,6,A,6,1,0.167
18,3,6,B,4,0,0.0
18,3,6,C,6,2,0.333
18,3,6,D,4,0,0.0
18,3,7,A,6,4,0.667
18,3,7,B,4,1,0.25
18,3,7,C,6,1,0.167
18,3,7,D,4,2,0.5
18,3,8,A,6,3,0.5
18,3,8,B,4,2,0.5
18,3,8,C,6,2,0.333
18,3,8,D,4,2,0.5
18,3,9,A,6,4,0.667
18,3,9,B,4,1,0.25
18,3,9,C,6,2,0.333
18,3,9,D,4,1,0.25
18,3,10,A,6,3,0.5
18,3,10,B,4,1,0.25
18,3,10,C,6,1,0.167
18,3,10,D,4,1,0.25
18,3,11,A,6,2,0.333
18,3,11,B,4,1,0.25
18,3,11,C,6,2,0.333
18,3,11,D,4,1,0.25
18,3,12,A,6,2,0.333
18,3,12,B,4,1,0.25
18,3,12,C,6,1,0.167
18,3,12,D,4,1,0.25
18,3,13,A,6,4,0.667
18,3,13,B,4,1,0.25
18,3,13,C,6,2,0.333
18,3,13,D,4,1,0.25
18,3,14,A,6,2,0.333
18,3,14,B,4,0,0.0
18,3,14,C,6,1,0.167
18,3,14,D,4,1,0.25
18,3,15,A,6,1,0.167
18,3,15,B,4,1,0.25
18,3,15,C,6,2,0.333
18,3,15,D,4,0,0.0
18,3,16,A,6,2,0.333
18,3,16,B,4,0,0.0
18,3,16,C,6,0,0.0
18,3,16,D,4,0,0.0
18,3,17,A,6,2,0.333
18,3,17,B,4,0,0.0
18,3,17,C,6,2,0.333
18,3,17,D,4,1,0.25
18,3,18,A,6,0,0.0
18,3,18,B,4,0,0.0
18,3,18,C,6,1,0.167
18,3,18,D,4,0,0.0
18,4,6,A,6,1,0.167
18,4,6,B,4,1,0.25
18,4,6,C,6,1,0.167
18,4,6,D,4,0,0.0
18,4,7,A,6,2,0.333
18,4,7,B,4,1,0.25
18,4,7,C,6,2,0.333
18,4,7,D,4,0,0.0
18,4,8,A,6,2,0.333
18,4,8,B,4,1,0.25
18,4,8,C,6,1,0.167
18,4,8,D,4,1,0.25
18,4,9,A,6,3,0.5
18,4,9,B,4,2,0.5
18,4,9,C,6,1,0.167
18,4,9,D,4,0,0.0
18,4,10,A,6,2,0.333
18,4,10,B,4,1,0.25
18,4,10,C,6,1,0.167
18,4,10,D,4,1,0.25
18,4,11,A,6,2,0.333
18,4,11,B,4,0,0.0
18,4,11,C,6,2,0.333
18,4,11,D,4,1,0.25
18,4,12,A,6,2,0.333
18,4,12,B,4,1,0.25
18,4,12,C,6,4,0.667
18,4,12,D,4,1,0.25
18,4,13,A,6,2,0.333
18,4,13,B,4,1,0.25
18,4,13,C,6,2,0.333
18,4,13,D,4,0,0.0
18,4,14,A,6,2,0.333
18,4,14,B,4,1,0.25
18,4,14,C,6,2,0.333
18,4,14,D,4,1,0.25
18,4,15,A,6,2,0.333
18,4,15,B,4,1,0.25
18,4,15,C,6,0,0.0
18,4,15,D,4,1,0.25
18,4,16,A,6,2,0.333
18,4,16,B,4,1,0.25
18,4,16,C,6,0,0.0
18,4,16,D,4,0,0.0
18,4,17,A,6,0,0.0
18,4,17,B,4,0,0.0
18,4,17,C,6,0,0.0
18,4,17,D,4,0,0.0
18,4,18,A,6,0,0.0
18,4,18,B,4,0,0.0
18,4,18,C,6,0,0.0
18,4,18,D,4,0,0.0
18,5,6,A,6,0,0.0
18,5,6,B,4,1,0.25
18,5,6,C,6,1,0.167
18,5,6,D,4,0,0.0
18,5,7,A,6,1,0.167
18,5,7,B,4,0,0.0
18,5,7,C,6,2,0.333
18,5,7,D,4,1,0.25
18,5,8,A,6,1,0.167
18,5,8,B,4,0,0.0
18,5,8,C,6,1,0.167
18,5,8,D,4,0,0.0
18,5,9,A,6,0,0.0
18,5,9,B,4,1,0.25
18,5,9,C,6,1,0.167
18,5,9,D,4,0,0.0
18,5,10,A,6,0,0.0
18,5,10,B,4,0,0.0
18,5,10,C,6,0,0.0
18,5,10,D,4,0,0.0
18,5,11,A,6,1,0.167
18,5,11,B,4,0,0.0
18,5,11,C,6,0,0.0
18,5,11,D,4,0,0.0
18,5,12,A,6,1,0.167
18,5,12,B,4,0,0.0
18,5,12,C,6,1,0.167
18,5,12,D,4,0,0.0
18,5,13,A,6,1,0.167
18,5,13,B,4,0,0.0
18,5,13,C,6,1,0.167
18,5,13,D,4,1,0.25
18,5,14,A,6,2,0.333
18,5,14,B,4,1,0.25
18,5,14,C,6,1,0.167
18,5,14,D,4,0,0.0
18,5,15,A,6,1,0.167
18,5,15,B,4,1,0.25
18,5,15,C,6,0,0.0
18,5,15,D,4,0,0.0
18,5,16,A,6,0,0.0
18,5,16,B,4,1,0.25
18,5,16,C,6,1,0.167
18,5,16,D,4,0,0.0
18,5,17,A,6,0,0.0
18,5,17,B,4,0,0.0
18,5,17,C,6,1,0.167
18,5,17,D,4,0,0.0
18,5,18,A,6,0,0.0
18,5,18,B,4,0,0.0
18,5,18,C,6,0,0.0
18,5,18,D,4,0,0.0
19,0,6,A,6,2,0.333
19,0,6,B,4,1,0.25
19,0,6,C,6,2,0.333
19,0,6,D,4,0,0.0
19,0,7,A,6,2,0.333
19,0,7,B,4,2,0.5
19,0,7,C,6,2,0.333
19,0,7,D,4,2,0.5
19,0,8,A,6,2,0.333
19,0,8,B,4,2,0.5
19,0,8,C,6,2,0.333
19,0,8,D,4,1,0.25
19,0,9,A,6,2,0.333
19,0,9,B,4,1,0.25
19,0,9,C,6,2,0.333
19,0,9,D,4,1,0.25
19,0,10,A,6,2,0.333
19,0,10,B,4,0,0.0
19,0,10,C,6,1,0.167
19,0,10,D,4,0,0.0
19,0,11,A,6,3,0.5
19,0,11,B,4,0,0.0
19,0,11,C,6,2,0.333
19,0,11,D,4,2,0.5
19,0,12,A,6,3,0.5
19,0,12,B,4,1,0.25
19,0,12,C,6,2,0.333
19,0,12,D,4,0,0.0
19,0,13,A,6,3,0.5
19,0,13,B,4,2,0.5
19,0,13,C,6,3,0.5
19,0,13,D,4,0,0.0
19,0,14,A,6,2,0.333
19,0,14,B,4,1,0.25
19,0,14,C,6,2,0.333
19,0,14,D,4,1,0.25
19,0,15,A,6,1,0.167
19,0,15,B,4,1,0.25
19,0,15,C,6,2,0.333
19,0,15,D,4,1,0.25
19,0,16,A,6,2,0.333
19,0,16,B,4,0,0.0
19,0,16,C,6,1,0.167
19,0,16,D,4,1,0.25
19,0,17,A,6,2,0.333
19,0,17,B,4,1,0.25
19,0,17,C,6,1,0.167
19,0,17,D,4,0,0.0
19,0,18,A,6,1,0.167
19,0,18,B,4,0,0.0
19,0,18,C,6,0,0.0
19,0,18,D,4,0,0.0
19,1,6,A,6,2,0.333
19,1,6,B,4,0,0.0
19,1,6,C,6,0,0.0
19,1,6,D,4,1,0.25
19,1,7,A,6,2,0.333
19,1,7,B,4,2,0.5
19,1,7,C,6,2,0.333
19,1,7,D,4,1,0.25
19,1,8,A,6,2,0.333
19,1,8,B,4,2,0.5
19,1,8,C,6,3,0.5
19,1,8,D,4,2,0.5
19,1,9,A,6,3,0.5
19,1,9,B,4,1,0.25
19,1,9,C,6,2,0.333
19,1,9,D,4,1,0.25
19,1,10,A,6,2,0.333
19,1,10,B,4,0,0.0
19,1,10,C,6,2,0.333
19,1,10,D,4,1,0.25
19,1,11,A,6,2,0.333
19,1,11,B,4,1,0.25
19,1,11,C,6,2,0.333
19,1,11,D,4,1,0.25
19,1,12,A,6,3,0.5
19,1,12,B,4,1,0.25
19,1,12,C,6,1,0.167
19,1,12,D,4,1,0.25
19,1,13,A,6,4,0.667
19,1,13,B,4,2,0.5
19,1,13,C,6,3,0.5
19,1,13,D,4,2,0.5
19,1,14,A,6,4,0.667
19,1,14,B,4,2,0.5
19,1,14,C,6,2,0.333
19,1,14,D,4,2,0.5
19,1,15,A,6,1,0.167
19,1,15,B,4,0,0.0
19,1,15,C,6,2,0.333
19,1,15,D,4,1,0.25
19,1,16,A,6,1,0.167
19,1,16,B,4,1,0.25
19,1,16,C,6,1,0.167
19,1,16,D,4,0,0.0
19,1,17,A,6,1,0.167
19,1,17,B,4,0,0.0
19,1,17,C,6,0,0.0
19,1,17,D,4,0,0.0
19,1,18,A,6,1,0.167
19,1,18,B,4,1,0.25
19,1,18,C,6,0,0.0
19,1,18,D,4,0,0.0
19,2,6,A,6,1,0.167
19,2,6,B,4,0,0.0
19,2,6,C,6,2,0.333
19,2,6,D,4,0,0.0
19,2,7,A,6,2,0.333
19,2,7,B,4,1,0.25
19,2,7,C,6,2,0.333
19,2,7,D,4,1,0.25
19,2,8,A,6,3,0.5
19,2,8,B,4,2,0.5
19,2,8,C,6,3,0.5
19,2,8,D,4,1,0.25
19,2,9,A,6,4,0.667
19,2,9,B,4,2,0.5
19,2,9,C,6,2,0.333
19,2,9,D,4,1,0.25
19,2,10,A,6,2,0.333
19,2,10,B,4,1,0.25
19,2,10,C,6,2,0.333
19,2,10,D,4,1,0.25
19,2,11,A,6,1,0.167
19,2,11,B,4,1,0.25
19,2,11,C,6,1,0.167
19,2,11,D,4,1,0.25
19,2,12,A,6,3,0.5
19,2,12,B,4,2,0.5
19,2,12,C,6,2,0.333
19,2,12,D,4,1,0.25
19,2,13,A,6,3,0.5
19,2,13,B,4,1,0.25
19,2,13,C,6,3,0.5
19,2,13,D,4,1,0.25
19,2,14,A,6,2,0.333
19,2,14,B,4,1,0.25
19,2,14,C,6,2,0.333
19,2,14,D,4,0,0.0
19,2,15,A,6,1,0.167
19,2,15,B,4,1,0.25
19,2,15,C,6,2,0.333
19,2,15,D,4,1,0.25
19,2,16,A,6,1,0.167
19,2,16,B,4,0,0.0
19,2,16,C,6,0,0.0
19,2,16,D,4,0,0.0
19,2,17,A,6,1,0.167
19,2,17,B,4,0,0.0
19,2,17,C,6,1,0.167
19,2,17,D,4,0,0.0
19,2,18,A,6,1,0.167
19,2,18,B,4,0,0.0
19,2,18,C,6,1,0.167
19,2,18,D,4,1,0.25
19,3,6,A,6,1,0.167
19,3,6,B,4,0,0.0
19,3,6,C,6,2,0.333
19,3,6,D,4,2,0.5
19,3,7,A,6,2,0.333
19,3,7,B,4,2,0.5
19,3,7,C,6,1,0.167
19,3,7,D,4,1,0.25
19,3,8,A,6,3,0.5
19,3,8,B,4,1,0.25
19,3,8,C,6,3,0.5
19,3,8,D,4,1,0.25
19,3,9,A,6,3,0.5
19,3,9,B,4,2,0.5
19,3,9,C,6,1,0.167
19,3,9,D,4,1,0.25
19,3,10,A,6,1,0.167
19,3,10,B,4,0,0.0
